-3.7161,-2.2391,1.7104,-1.994,-3.1896,2.8912,13.877,8.7904,-1,-1.6239,-2.4643,1.709,-2.8233,0,-1,-2.1633,-2.4567,-1,13.877,-7.931,1.9054,-5.305,-3.3323,2.1876,0.69811,-6.3466,-1
-3.7246,-2.085,1.7095,-2.0067,-3.1878,2.8906,13.877,8.7904,-1,-1.6324,-2.4642,1.7075,-2.8233,0,-1,-2.1633,-2.4567,-1,13.877,-7.9299,1.9062,-5.3075,-3.2744,2.1876,0.70101,-6.3506,-1
-3.7331,-1.9309,1.7086,-2.0194,-3.186,2.89,13.877,8.7904,-1,-1.6409,-2.4642,1.706,-2.8233,0,-1,-2.1633,-2.4567,-1,13.877,-7.9288,1.9069,-5.31,-3.2166,2.1876,0.7039,-6.3545,-1
-3.7246,-1.7994,1.7027,-2.0357,-3.0929,2.8877,13.877,8.7904,-1,-1.642,-2.4642,1.7056,-2.8233,0,-1,-2.1633,-2.4567,-1,13.877,-5.4749,1.9321,-5.3107,-3.1501,2.1454,0.708,-6.3583,-1
-3.7161,-1.6679,1.6968,-2.052,-2.9999,2.8855,13.877,8.7904,-1,-1.6431,-2.4642,1.7052,-2.8233,0,-1,-2.1633,-2.4567,-1,13.877,-3.021,1.9573,-5.3115,-3.0837,2.1031,0.71211,-6.362,-1
-3.7246,-1.6415,1.692,-2.1177,-2.8934,2.8841,13.877,8.7904,-1,-1.6433,-2.464,1.7038,-2.8233,0,-1,-2.1633,-2.4567,-1,13.877,-2.9505,1.9321,-5.3121,-3.0665,2.1025,0.71282,-6.3721,-1
-3.7161,-1.6151,1.6872,-2.1834,-2.787,2.8827,13.877,8.7904,-1,-1.6435,-2.4639,1.7024,-2.8233,0,-1,-2.1633,-2.4567,-1,13.877,-2.8799,1.9573,-5.3127,-3.0493,2.1031,0.71353,-6.3822,-1
-3.7246,-1.6042,1.692,-2.5915,-2.7849,2.8824,13.877,8.7904,-1,-1.6493,-2.4638,1.7013,-2.8233,0,-1,-2.1633,-2.4567,-1,13.877,-2.8799,1.9321,-5.3121,-3.0126,2.1025,1.3797,-6.3902,-1
-3.7331,-1.5934,1.6968,-2.9995,-2.7828,2.8821,13.877,8.7904,-1,-1.655,-2.4637,1.7002,-2.8233,0,-1,-2.1633,-2.4567,-1,13.877,-2.8799,1.9069,-5.3115,-2.9759,2.1019,2.0459,-6.3982,-1
-3.7246,-1.6042,1.7027,-3.0405,-2.7694,2.8767,13.877,8.7904,-1,-1.6493,-2.4637,1.6962,-2.8233,0,-1,-2.1633,-2.4567,-1,4.9495,-2.8799,1.9062,-5.3121,-2.9745,2.1025,2.0477,-6.4118,-1
-3.7331,-1.5934,1.7086,-3.08,-2.756,2.8821,13.877,8.7904,-1,-1.655,-2.4636,1.7002,-2.8233,0,-1,-2.1633,-2.4567,-1,-3.9784,-2.8799,1.9054,-5.3127,-2.9732,2.1031,2.0496,-6.4253,-1
-3.7246,-1.6042,1.7095,-3.0398,-2.7455,2.8824,7.0361,3.7344,-0.42594,-1.6493,-2.4632,1.7013,-2.8233,0,-1,-2.1633,-2.4567,-1,-3.9784,-2.8756,1.9054,-5.3121,-2.9675,2.1025,2.0559,-6.4808,-0.58146
-3.7331,-1.6151,1.7104,-2.9995,-2.7351,2.8827,0.1948,-1.3216,0.14812,-1.6435,-2.4627,1.7002,-2.8233,0,-1,-2.1633,-2.4567,-1,-3.9784,-2.8712,1.9054,-5.3115,-2.9618,2.1019,2.0622,-6.5363,-0.16292
-3.7371,-1.6415,1.7214,-2.8485,-2.729,2.8841,0.1948,-1.3216,0.14812,-1.6433,-2.4606,1.6962,-2.8233,0,-1,-2.1633,-2.4658,-1,-4.4513,-2.7614,1.9039,-5.3107,-2.6917,2.0956,2.0628,-6.5363,-0.16238
-3.7411,-1.6151,1.7323,-2.9625,-2.723,2.8855,0.1948,-1.3216,0.14813,-1.6435,-2.4584,1.7002,-2.8233,0,-1,-2.1633,-2.475,-1,-4.5488,-2.6515,1.9024,-5.31,-2.4217,2.0894,2.0635,-6.5363,-0.16184
-3.7452,-1.6042,1.7525,-2.981,-2.6702,2.8877,0.1948,-1.3219,0.14813,-1.6433,-2.4584,1.7013,-2.8233,0,-1,-2.1633,-2.475,-1,-4.2636,-2.6189,1.8892,-5.3075,-2.4217,2.0894,2.0639,-6.5405,-0.16184
-3.7673,-1.6042,1.7748,-3.0205,-2.6702,2.8906,0.1948,-1.3225,0.14831,-1.6433,-2.4584,1.7038,-2.8233,0,-1,-2.1633,-2.475,-1,-4.2636,-2.6189,1.8892,-5.3075,-2.4217,2.0894,2.0639,-6.5485,-0.16089
-3.7995,-1.6042,1.7916,-3.0205,-2.6702,2.8906,0.1948,-1.3314,0.14979,-1.6433,-2.4584,1.7038,-2.8233,0,-1,-2.1633,-2.475,-1,-4.2636,-2.6189,1.8892,-5.3075,-2.4217,2.0894,2.0639,-6.5534,-0.15951
-3.8388,-1.5015,1.8063,-3.0205,-2.617,2.9078,0.1948,-1.3402,0.15108,-1.6433,-2.4583,1.7038,-2.8233,0,-1,-2.1633,-2.475,-1,-4.4978,-2.6189,1.8892,-5.3075,-2.4217,2.0894,2.0684,-6.5619,-0.15846
-3.8701,-1.5015,1.8089,-3.0205,-2.5858,2.9078,0.1948,-1.3409,0.15148,-1.6433,-2.4578,1.7038,-2.8233,0,-1,-2.1633,-2.475,-1,-4.4978,-2.5863,1.9039,-5.2962,-2.3867,2.0741,2.0732,-6.5747,-0.15457
-3.8701,-1.4097,1.8137,-3.0205,-2.5375,2.9261,0.19047,-1.3505,0.15314,-1.6433,-2.4573,1.7042,-2.8233,0,-1,-2.1633,-2.475,-1,-4.4978,-2.4201,1.8907,-5.2874,-2.2534,2.0532,2.0742,-6.5802,-0.14993
-3.8701,-1.3798,1.8189,-3.0205,-2.4099,2.9344,0.18526,-1.3595,0.15441,-1.6433,-2.4559,1.7043,-2.8233,0,-1,-2.1633,-2.475,-1,-4.4978,-2.2088,1.8758,-5.2783,-2.1165,2.0087,2.0748,-6.6151,-0.14501
-3.8701,-1.2847,1.8648,-3.0205,-2.2987,2.944,0.18526,-1.3604,0.15891,-1.6433,-2.4505,1.7043,-2.8233,0,-1,-2.1633,-2.475,-1,-4.4978,-2.1636,1.8694,-5.2615,-2.078,1.965,2.0771,-6.6561,-0.14146
-3.8701,-1.1345,1.9252,-3.0205,-2.162,2.9472,0.18526,-1.3822,0.16341,-1.6433,-2.4461,1.7069,-2.8325,0,-1,-2.1633,-2.475,-1,-4.4978,-2.0178,1.8632,-5.2537,-1.9755,1.9601,2.0788,-6.6737,-0.1412
-3.8701,-0.47578,1.9252,-3.0205,-2.008,2.9474,0.18526,-1.411,0.16341,-1.642,-2.4456,1.7069,-2.8417,0,-1,-2.1633,-2.475,-1,-4.4978,-1.8509,1.8627,-5.2537,-1.8711,1.9199,2.0791,-6.6907,-0.13842
-3.8701,0.12086,1.9729,-3.002,-1.984,2.9529,0.18526,-1.4188,0.17174,-1.6385,-2.4432,1.7083,-2.8417,0,-1,-2.1633,-2.475,-1,-4.4978,-1.8298,1.8623,-5.2537,-1.8537,1.8798,2.0794,-6.6973,-0.13464
-3.8701,0.12086,2.254,-3.002,-1.9432,2.9726,0.18526,-1.4188,0.18477,-1.631,-2.4141,1.7083,-2.8417,0,-1,-2.1633,-2.475,-1,-4.4978,-1.8053,1.8615,-4.7443,-1.8241,1.5265,2.0794,-6.6973,-0.13464
-3.8247,0.15057,2.5662,-3.002,-1.9079,2.9941,0.18526,-1.4196,0.19091,-1.6257,-2.381,1.7083,-2.8417,0,-1,-2.1633,-2.475,-1,-4.4978,-1.7809,1.8608,-4.2053,-1.4979,1.17,2.0794,-6.7041,-0.13316
-3.8677,0.15057,2.6403,-2.9491,-1.8307,3.0222,0.18526,-1.4221,0.20246,-1.6216,-2.3665,1.7083,-2.8417,0,-1,-2.1633,-2.4842,-1,-4.441,-1.7754,1.8437,-3.9099,-1.1154,1.1409,2.0794,-6.7109,-0.13214
-3.8677,0.18863,2.7294,-2.8473,-1.2685,3.0289,0.19047,-1.4239,0.21411,-1.61,-2.1819,1.7069,-2.8417,0,-1,-2.1725,-2.4933,-1,-4.4302,-1.5854,1.8267,-3.6371,-0.96403,1.0953,2.0794,-6.7164,-0.13066
-3.8677,0.21144,2.7294,-2.7434,-0.78249,3.0289,0.1948,-1.4309,0.21565,-1.5966,-2.0036,1.7069,-2.8417,-0.0091667,-1,-2.1817,-2.4933,-1,-4.4251,-1.4009,1.8257,-3.63,-0.83041,1.0597,2.0794,-6.73,-0.12984
-3.8677,0.21144,2.8071,-2.7434,-0.78249,3.0289,0.1948,-1.4599,0.21592,-1.5922,-2.0036,1.7069,-2.8417,-0.018333,-1,-2.1817,-2.4933,-1,-4.4251,-1.3331,1.8243,-3.63,-0.77641,1.0326,2.0794,-6.7398,-0.1295
-3.8247,0.21144,2.8572,-2.7434,-0.78249,3.0451,0.19484,-1.4899,0.21618,-1.5911,-2.0036,1.7087,-2.8417,-0.0275,-1,-2.1817,-2.4933,-1,-4.4251,-1.1862,1.824,-3.63,-0.68083,1.021,2.0794,-6.7404,-0.12683
-3.8247,0.18019,2.924,-2.7434,-0.78249,3.0523,0.19791,-1.5162,0.21641,-1.591,-2.0036,1.7115,-2.8417,-0.036667,-1,-2.1817,-2.4933,-1,-4.4302,-1.0668,1.8003,-3.63,-0.57861,1.0157,2.0794,-6.7404,-0.1238
-3.8247,0.15057,3.0008,-2.7151,-0.78249,3.0729,0.20092,-1.5346,0.21687,-1.5886,-2.0036,1.7205,-2.8417,-0.036667,-1,-2.1817,-2.5025,-1,-4.441,-1.0179,1.8003,-3.6025,-0.57024,1.0067,2.0794,-6.7404,-0.1238
-3.7475,0.15057,3.0644,-2.7077,-0.78249,3.1041,0.2013,-1.535,0.21866,-1.5769,-2.0036,1.7317,-2.8417,-0.036667,-1,-2.1817,-2.5117,-1,-4.441,-0.99018,1.824,-3.4541,-0.54013,0.99725,2.0794,-6.7434,-0.1238
-3.7475,0.12086,3.0689,-2.6999,-0.78249,3.1244,0.20291,-1.5451,0.22021,-1.5548,-2.0036,1.7361,-2.8417,-0.036667,-1,-2.1817,-2.5117,-1,-4.441,-0.96688,1.824,-3.2907,-0.47519,0.98553,2.0803,-6.7434,-0.12314
-3.7096,0.12086,3.0951,-2.6891,-0.78249,3.1338,0.20797,-1.5554,0.22071,-1.5386,-2.0036,1.7384,-2.8417,-0.045833,-1,-2.1817,-2.5117,-1,-4.441,-0.96688,1.824,-3.2297,-0.32083,0.97863,2.0803,-6.7434,-0.12305
-3.6732,0.12086,3.1315,-2.6812,-0.78249,3.1358,0.2118,-1.5556,0.22148,-1.5345,-2.0036,1.7403,-2.8325,-0.055,-1,-2.1817,-2.5117,-1,-4.441,-0.96688,1.7514,-3.1822,-0.15583,0.97863,2.0803,-6.7463,-0.12225
-3.6732,0.12086,3.1315,-2.6789,-0.78249,3.1395,0.21298,-1.5648,0.22457,-1.5284,-2.0036,1.741,-2.8325,-0.055,-1,-2.1817,-2.5117,-1,-4.441,-0.96688,1.7514,-3.1324,-0.11917,0.96516,2.0844,-6.7463,-0.12225
-3.6077,0.12086,3.1315,-2.6739,-0.78249,3.1454,0.21507,-1.5728,0.22457,-1.5194,-2.0036,1.7451,-2.8142,-0.064167,-1,-2.1817,-2.5208,-1,-4.4302,-0.96688,1.6778,-3.1324,-0.11917,0.96516,2.0878,-6.7489,-0.12138
-3.5223,0.12086,3.142,-2.6739,-0.78249,3.1522,0.21627,-1.5738,0.23079,-1.5159,-2.0036,1.749,-2.805,-0.073333,-1,-2.1817,-2.53,-1,-4.4251,-0.96688,1.6764,-3.1324,-0.11917,0.96516,2.0921,-6.7489,-0.12138
-3.5223,0.12086,3.142,-2.6433,-0.78249,3.1522,0.21686,-1.5738,0.23419,-1.5107,-2.0036,1.7522,-2.805,-0.073333,-1,-2.1817,-2.53,-1,-4.2826,-0.96688,1.6749,-3.1324,-0.11917,0.96516,2.0966,-6.7531,-0.12121
-3.5223,0.12086,3.142,-2.6433,-0.78249,3.1522,0.21717,-1.574,0.23527,-1.5107,-2.0036,1.7522,-2.805,-0.073333,-1,-2.1817,-2.53,-1,-4.0862,-0.96688,1.6625,-3.1324,-0.11917,0.97863,2.0989,-6.756,-0.12073
-3.5223,0.12086,3.142,-2.6433,-0.78249,3.1522,0.2172,-1.574,0.23527,-1.5107,-2.0036,1.7522,-2.8142,-0.064167,-1,-2.1817,-2.53,-1,-4.0862,-0.96688,1.6625,-3.1324,-0.11917,0.98086,2.1007,-6.761,-0.12061
-3.5223,0.079792,3.142,-2.6433,-0.87448,3.1522,0.22121,-1.5749,0.23527,-1.5107,-2.012,1.7522,-2.8233,-0.055,-1,-2.1817,-2.53,-1,-4.1535,-0.96688,1.6749,-3.1324,-0.11917,0.98086,2.1144,-6.761,-0.12098
-3.5223,-0.23021,3.142,-2.6433,-1.0214,3.1522,0.22523,-1.5762,0.23527,-1.5107,-2.0666,1.7522,-2.8233,-0.055,-1,-2.1817,-2.53,-1,-4.1723,-0.96688,1.6764,-3.1324,-0.11917,0.98723,2.1283,-6.761,-0.12121
-3.5007,-0.23021,3.142,-2.6433,-1.1109,3.1522,0.22524,-1.5828,0.23419,-1.5107,-2.1231,1.7522,-2.8325,-0.055,-1,-2.1817,-2.53,-1,-4.1901,-0.96688,1.6778,-3.1324,-0.31936,0.99759,2.1323,-6.761,-0.12121
-3.5007,-0.53823,3.142,-2.6433,-1.1573,3.1522,0.22554,-1.5889,0.23419,-1.5107,-2.153,1.7522,-2.8325,-0.055,-1,-2.1817,-2.53,-1,-4.1901,-0.96688,1.7514,-3.1324,-0.54013,1.0043,2.1363,-6.761,-0.12121
-3.5007,-0.55562,3.1315,-2.673,-1.1686,3.1454,0.22583,-1.589,0.22798,-1.5159,-2.1714,1.749,-2.8325,-0.036667,-1,-2.1817,-2.53,-1,-4.1723,-0.97178,1.7514,-3.1324,-0.54013,1.0043,2.1372,-6.7543,-0.12121
